Timestamp,Source IP,Destination IP,Source Port,Destination Port,TTL,Protocol,Flags,Length,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std
1711787044.268303,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,33.20661783218384,120,0,14952,0,957,54,123.5702479338843,0.2688151009829331
1711787044.268374,192.168.246.147,13.107.6.158,53532,443,128,6,DF,149,33.20668888092041,121,0,15101,0,957,54,123.77868852459017,0.1692705468148311
1711787044.308231,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,33.22448706626892,147,0,26714,0,1434,54,180.5,2.3425925925925926
1711787044.425329,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,33.34158492088318,148,0,27071,0,1434,54,181.68456375838926,0.4910796533378452
1711787044.425413,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,33.34166884422302,149,0,27163,0,1434,54,181.08666666666667,0.9683333333333334
1711787044.425442,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,33.36375689506531,122,0,15155,0,957,54,123.21138211382114,1.2816922613670583
1711787044.556315,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,33.494629859924316,123,0,15324,0,957,54,123.58064516129032,0.2687535789272762
1711787044.556379,192.168.246.147,13.107.6.158,53532,443,128,6,DF,150,33.494693994522095,124,0,15474,0,957,54,123.792,0.17472
1711787044.585341,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,33.50159692764282,150,0,27217,0,1434,54,180.24503311258277,2.3378709835663476
1711787044.7053,13.107.6.158,192.168.246.147,443,53532,115,6,DF,501,33.62155604362488,151,0,27718,0,1434,54,182.35526315789474,0.6360174388065973
1711787044.705387,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,33.62164306640625,152,0,27810,0,1434,54,181.76470588235293,0.975703324808184
1711787044.705404,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,33.643718957901,125,0,15528,0,957,54,123.23809523809524,1.2821869488536155
1711787044.811436,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,33.74975085258484,126,0,15694,0,957,54,123.5748031496063,0.2555734750023717
1711787044.811494,192.168.246.147,13.107.6.158,53532,443,128,6,DF,149,33.74980902671814,127,0,15843,0,957,54,123.7734375,0.16930578859060402
1711787044.841227,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,33.75748300552368,153,0,27864,0,1434,54,180.93506493506493,2.3506493506493507
1711787044.938261,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,33.85451698303223,154,0,28220,0,1434,54,182.06451612903226,0.4885828198622689
1711787044.938345,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,33.85460090637207,155,0,28312,0,1434,54,181.48717948717947,0.9726867335562986
1711787044.938362,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,33.87667679786682,128,0,15897,0,957,54,123.23255813953489,1.2820844099913868
1711787044.95072,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,33.88903498649597,129,0,16063,0,957,54,123.56153846153846,0.2556533827618165
1711787044.95078,192.168.246.147,13.107.6.158,53532,443,128,6,DF,148,33.889094829559326,130,0,16211,0,957,54,123.74809160305344,0.1638642459253146
1711787044.974222,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,33.890477895736694,156,0,28366,0,1434,54,180.6751592356688,2.3458362821420145
1711787044.984227,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,33.90048289299011,157,0,28420,0,1434,54,179.873417721519,2.3309892170651665
1711787045.084306,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,34.00056195259094,158,0,28776,0,1434,54,180.9811320754717,0.49162603349586603
1711787045.084386,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,34.00064206123352,159,0,28868,0,1434,54,180.425,0.9611413043478262
1711787045.084404,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,34.02271890640259,131,0,16265,0,957,54,123.21969696969697,1.2818462401795736
1711787045.153978,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,34.09229302406311,132,0,16431,0,957,54,123.54135338345864,0.255774979617719
1711787045.154044,192.168.246.147,13.107.6.158,53532,443,128,6,DF,149,34.09235882759094,133,0,16580,0,957,54,123.73134328358209,0.1695883001101873
1711787045.185352,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,34.10160803794861,160,0,28922,0,1434,54,179.63975155279502,2.3266620657925006
1711787045.324528,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,34.24078392982483,161,0,29280,0,1434,54,180.74074074074073,0.49513759569625493
1711787045.324604,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,34.24085998535156,162,0,29372,0,1434,54,180.19631901840492,0.9586556415044013
1711787045.324622,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,34.26293683052063,134,0,16634,0,957,54,123.21481481481482,1.281755829903978
1711787045.518405,192.168.246.147,13.107.6.158,53532,443,128,6,DF,166,34.45671987533569,135,0,16800,0,957,54,123.52941176470588,0.25584691708008506
1711787045.518463,192.168.246.147,13.107.6.158,53532,443,128,6,DF,150,34.456777811050415,136,0,16950,0,957,54,123.72262773722628,0.17518248175182483
1711787045.590368,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,34.50662398338318,163,0,29426,0,1434,54,179.4268292682927,2.322719060523939
1711787045.717385,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,34.63364100456238,164,0,29783,0,1434,54,180.5030303030303,0.4943892708598591
1711787045.717457,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,34.63371300697327,165,0,29875,0,1434,54,179.96987951807228,0.9561943425877422
1711787045.717473,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,34.6557879447937,137,0,17004,0,957,54,123.21739130434783,1.281803542673108
1711787045.864781,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,34.80309581756592,138,0,17173,0,957,54,123.54676258992805,0.2689540675152186
1711787045.864842,192.168.246.147,13.107.6.158,53532,443,128,6,DF,152,34.80315685272217,139,0,17325,0,957,54,123.75,0.18585526315789475
1711787045.885286,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,34.80154204368591,166,0,29929,0,1434,54,179.21556886227546,2.318806830782879
1711787045.893256,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,34.80951189994812,167,0,29983,0,1434,54,178.4702380952381,2.305004409171076
1711787046.010279,13.107.6.158,192.168.246.147,443,53532,115,6,DF,359,34.92653489112854,168,0,30342,0,1434,54,179.53846153846155,0.49989286479537176
1711787046.010359,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,34.92661499977112,169,0,30434,0,1434,54,179.0235294117647,0.9459079283887469
1711787046.010377,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,34.948691844940186,140,0,17379,0,957,54,123.25531914893617,1.2825059101654845
1711787046.094398,20.205.115.81,192.168.246.147,443,53488,109,6,DF,54,32.24584698677063,2,0,120,0,66,54,40.0,0.25925925925925924
1711787046.652162,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,35.590476989746094,141,0,17548,0,957,54,123.5774647887324,0.26877239769980826
1711787046.652222,192.168.246.147,13.107.6.158,53532,443,128,6,DF,159,35.59053683280945,142,0,17707,0,957,54,123.82517482517483,0.22122531556493819
1711787046.678687,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,35.594943046569824,170,0,30488,0,1434,54,178.29239766081872,2.3017110677929393
1711787046.686264,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,35.60251998901367,171,0,30542,0,1434,54,177.56976744186048,2.28832902670112
1711787046.793388,13.107.6.158,192.168.246.147,443,53532,115,6,DF,287,35.709643840789795,172,0,30829,0,1434,54,178.20231213872833,0.37908602042254935
1711787046.7935,13.107.6.158,192.168.246.147,443,53532,115,6,DF,162,35.70975589752197,173,0,30991,0,1434,54,178.10919540229884,0.09943947779196813
1711787046.793531,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,35.73184585571289,143,0,17761,0,957,54,123.34027777777777,1.2840792181069958
1711787046.795302,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,35.71155786514282,174,0,31083,0,1434,54,177.61714285714285,0.9306211180124223
1711787046.847665,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,35.785979986190796,144,0,17815,0,957,54,122.86206896551724,1.2752234993614304
1711787046.860155,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,35.79847002029419,145,0,17984,0,957,54,123.17808219178082,0.2711356083326579
1711787046.860209,192.168.246.147,13.107.6.158,53532,443,128,6,DF,161,35.798523902893066,146,0,18145,0,957,54,123.43537414965986,0.2333206574555288
1711787046.888284,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,35.804539918899536,175,0,31137,0,1434,54,176.91477272727272,2.276199494949495
1711787046.90125,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,35.817505836486816,176,0,31191,0,1434,54,176.22033898305085,2.263339610797238
1711787047.014299,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,35.93055486679077,177,0,31549,0,1434,54,177.24157303370785,0.5049118071684138
1711787047.014395,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,35.93065094947815,178,0,31641,0,1434,54,176.76536312849163,0.921362642700996
1711787047.014426,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,35.95274090766907,147,0,18199,0,957,54,122.96621621621621,1.277152152152152
1711787047.064146,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,36.002460956573486,148,0,18368,0,957,54,123.2751677852349,0.270561137365474
1711787047.064228,192.168.246.147,13.107.6.158,53532,443,128,6,DF,162,36.0025429725647,149,0,18530,0,957,54,123.53333333333333,0.2374485596707819
1711787047.088737,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.004992961883545,179,0,31695,0,1434,54,176.08333333333334,2.2608024691358026
1711787047.096271,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.012526988983154,180,0,31749,0,1434,54,175.40883977900552,2.2483118477593615
1711787047.204387,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,36.12064290046692,181,0,32106,0,1434,54,176.4065934065934,0.5058638840151445
1711787047.204475,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,36.12073087692261,182,0,32198,0,1434,54,175.94535519125682,0.9124495129484437
1711787047.204493,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,36.142807960510254,150,0,18584,0,957,54,123.0728476821192,1.2791268089281334
1711787047.331836,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,36.270150899887085,151,0,18753,0,957,54,123.375,0.26997041420118345
1711787047.331903,192.168.246.147,13.107.6.158,53532,443,128,6,DF,164,36.27021789550781,152,0,18917,0,957,54,123.640522875817,0.24609437270843293
1711787047.360369,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.27662491798401,183,0,32252,0,1434,54,175.2826086956522,2.2459742351046703
1711787047.471315,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,36.38757085800171,184,0,32609,0,1434,54,176.26486486486488,0.506260882731471
1711787047.471364,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,36.387619972229004,185,0,32701,0,1434,54,175.81182795698925,0.9109981299672745
1711787047.471378,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,36.409693002700806,153,0,18971,0,957,54,123.18831168831169,1.281265031265031
1711787047.716228,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,36.65454292297363,154,0,19140,0,957,54,123.48387096774194,0.26932620729146783
1711787047.716302,192.168.246.147,13.107.6.158,53532,443,128,6,DF,165,36.654616832733154,155,0,19305,0,957,54,123.75,0.25
1711787047.765386,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.681642055511475,186,0,32755,0,1434,54,175.16042780748663,2.243711626064567
1711787047.904415,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,36.82067084312439,187,0,33112,0,1434,54,176.12765957446808,0.5066452112759998
1711787047.904517,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,36.820772886276245,188,0,33204,0,1434,54,175.68253968253967,0.9095928226363007
1711787047.904543,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,36.842857837677,156,0,19359,0,957,54,123.30573248407643,1.2834394904458597
1711787048.037068,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,36.975382804870605,157,0,19528,0,957,54,123.59493670886076,0.26866901355703693
1711787048.037128,192.168.246.147,13.107.6.158,53532,443,128,6,DF,167,36.97544288635254,158,0,19695,0,957,54,123.86792452830188,0.2582759010281324
1711787048.061325,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.97758102416992,189,0,33258,0,1434,54,175.0421052631579,2.2415204678362577
1711787048.061372,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,36.977627992630005,190,0,33312,0,1434,54,174.40837696335078,2.22978475858057
1711787048.178316,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,37.09457206726074,191,0,33668,0,1434,54,175.35416666666666,0.5074321161048689
1711787048.178396,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,37.09465193748474,192,0,33760,0,1434,54,174.9222797927461,0.9013291281820229
1711787048.178413,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,37.11672782897949,159,0,19749,0,957,54,123.43125,1.285763888888889
1711787048.220076,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,37.15839099884033,160,0,19918,0,957,54,123.71428571428571,0.26796280642434495
1711787048.220138,192.168.246.147,13.107.6.158,53532,443,128,6,DF,168,37.1584529876709,161,0,20086,0,957,54,123.98765432098766,0.26197824808935916
1711787048.244357,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.16061305999756,193,0,33814,0,1434,54,174.29896907216494,2.227758686521573
1711787048.256275,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.17253088951111,194,0,33868,0,1434,54,173.68205128205128,2.2163342830009496
1711787048.36636,13.107.6.158,192.168.246.147,443,53532,115,6,DF,434,37.28261590003967,195,0,34302,0,1434,54,175.01020408163265,0.5967506818395562
1711787048.367384,13.107.6.158,192.168.246.147,443,53532,115,6,DF,160,37.283639907836914,196,0,34462,0,1434,54,174.93401015228426,0.09333756345177661
1711787048.367413,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,37.3057279586792,162,0,20140,0,957,54,123.55828220858896,1.288116337196092
1711787048.367454,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,37.28371000289917,197,0,34554,0,1434,54,174.5151515151515,0.8969038208168642
1711787048.419788,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,37.358102798461914,163,0,20194,0,957,54,123.13414634146342,1.2802619692863597
1711787048.461042,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,37.399356842041016,164,0,20363,0,957,54,123.4121212121212,0.2697507620584544
1711787048.461103,192.168.246.147,13.107.6.158,53532,443,128,6,DF,170,37.399417877197266,165,0,20533,0,957,54,123.69277108433735,0.2723954642097803
1711787048.490327,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.406582832336426,198,0,34608,0,1434,54,173.90954773869348,2.2205471803461756
1711787048.493298,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.40955400466919,199,0,34662,0,1434,54,173.31,2.2094444444444443
1711787048.608417,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,37.524672985076904,200,0,35019,0,1434,54,174.22388059701493,0.5119779254985576
1711787048.608505,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,37.52476096153259,201,0,35111,0,1434,54,173.81683168316832,0.8893133878605252
1711787048.608541,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,37.54685592651367,166,0,20587,0,957,54,123.27544910179641,1.282878687070304
1711787048.609251,192.168.246.147,13.107.6.158,53532,443,128,6,DF,96,37.547565937042236,167,0,20683,0,957,54,123.11309523809524,0.2824280753968254
1711787048.634388,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.55064392089844,202,0,35165,0,1434,54,173.22660098522167,2.2079000182448456
1711787048.638571,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,37.57688593864441,168,0,20852,0,957,54,123.38461538461539,0.2699135184342285
1711787048.63863,192.168.246.147,13.107.6.158,53532,443,128,6,DF,171,37.57694482803345,169,0,21023,0,957,54,123.66470588235295,0.2768145854833161
1711787048.660319,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.57657504081726,203,0,35219,0,1434,54,172.6421568627451,2.1970769789397244
1711787048.667367,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.58362293243408,204,0,35273,0,1434,54,172.06341463414634,2.1863595302619694
1711787048.790438,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,37.70669388771057,205,0,35629,0,1434,54,172.95631067961165,0.5141676666303043
1711787048.792325,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,37.70858097076416,206,0,35721,0,1434,54,172.56521739130434,0.8757088846880907
1711787048.792375,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,37.730690002441406,170,0,21077,0,957,54,123.25730994152046,1.2825427766948234
1711787048.987993,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,37.926307916641235,171,0,21246,0,957,54,123.52325581395348,0.26909316086418056
1711787048.988053,192.168.246.147,13.107.6.158,53532,443,128,6,DF,173,37.92636799812317,172,0,21419,0,957,54,123.8092485549133,0.2843396037288249
1711787049.021384,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,37.93763995170593,207,0,35775,0,1434,54,171.99519230769232,2.185096153846154
1711787049.158469,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,38.07472491264343,208,0,36132,0,1434,54,172.8803827751196,0.5157412247195529
1711787049.158533,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,38.07478904724121,209,0,36224,0,1434,54,172.4952380952381,0.8749482401656316
1711787049.158549,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,38.096863985061646,173,0,21473,0,957,54,123.4080459770115,1.2853341847594721
1711787049.684822,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,38.6231369972229,174,0,21642,0,957,54,123.66857142857143,0.2682333051563821
1711787049.684897,192.168.246.147,13.107.6.158,53532,443,128,6,DF,175,38.62321186065674,175,0,21817,0,957,54,123.96022727272727,0.29165584415584417
1711787049.718464,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,38.63471984863281,210,0,36278,0,1434,54,171.93364928909952,2.1839564683166577
1711787049.720405,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,38.63666105270386,211,0,36332,0,1434,54,171.37735849056602,2.173654786862334
1711787049.899346,13.107.6.158,192.168.246.147,443,53532,115,6,DF,358,38.81560206413269,212,0,36690,0,1434,54,172.25352112676057,0.5188449130537414
1711787049.899436,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,38.81569194793701,213,0,36782,0,1434,54,171.8785046728972,0.8682446160097522
1711787049.899455,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,38.837769985198975,176,0,21871,0,957,54,123.56497175141243,1.2882402176187486
1711787049.974501,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,38.91281580924988,177,0,22040,0,957,54,123.82022471910112,0.2673359484076857
1711787049.97457,192.168.246.147,13.107.6.158,53532,443,128,6,DF,177,38.91288495063782,178,0,22217,0,957,54,124.11731843575419,0.2987722122273775
1711787050.015421,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,38.93167686462402,214,0,36836,0,1434,54,171.33023255813953,2.172782084409991
1711787050.131363,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,39.0476188659668,215,0,37193,0,1434,54,172.1898148148148,0.5176755887540201
1711787050.13144,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,39.04769587516785,216,0,37285,0,1434,54,171.82027649769586,0.8676117010619115
1711787050.131459,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,39.06977391242981,179,0,22271,0,957,54,123.72777777777777,1.2912551440329219
1711787050.194436,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,39.13275098800659,180,0,22440,0,957,54,123.97790055248619,0.2664029553107326
1711787050.194487,192.168.246.147,13.107.6.158,53532,443,128,6,DF,179,39.13280200958252,181,0,22619,0,957,54,124.28021978021978,0.3056970961998895
1711787050.218398,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,39.13465404510498,217,0,37339,0,1434,54,171.27981651376146,2.1718484539585456
1711787050.221375,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,39.13763093948364,218,0,37393,0,1434,54,170.74429223744292,2.1619313377304246
1711787050.345473,13.107.6.158,192.168.246.147,443,53532,115,6,DF,356,39.2617290019989,219,0,37749,0,1434,54,171.58636363636364,0.5180158324821246
1711787050.345554,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,39.261810064315796,220,0,37841,0,1434,54,171.2262443438914,0.8611548298249067
1711787050.345606,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,39.283921003341675,182,0,22673,0,957,54,123.89617486338798,1.294373608581259
1711787050.458176,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,39.396490812301636,183,0,22842,0,957,54,124.1413043478261,0.2654360689477746
1711787050.458246,192.168.246.147,13.107.6.158,53532,443,128,6,DF,181,39.39656090736389,184,0,23023,0,957,54,124.44864864864864,0.31243840525608485
1711787050.487361,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,39.4036169052124,221,0,37895,0,1434,54,170.69819819819818,2.1610777444110774
1711787050.490353,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,39.40660905838013,222,0,37949,0,1434,54,170.1748878923767,2.1513868128217903
1711787050.958504,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,39.874759912490845,223,0,38306,0,1434,54,171.00892857142858,0.5209833933573429
1711787050.958563,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,39.87481904029846,224,0,38398,0,1434,54,170.65777777777777,0.8549758454106279
1711787050.958579,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,39.8968939781189,185,0,23077,0,957,54,124.06989247311827,1.2975906013540421
1711787051.210968,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,40.149282932281494,186,0,23246,0,957,54,124.31016042780749,0.2644369205455178
1711787051.211023,192.168.246.147,13.107.6.158,53532,443,128,6,DF,186,40.14933800697327,187,0,23432,0,957,54,124.63829787234043,0.32990162434225573
1711787051.241434,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,40.15769004821777,225,0,38452,0,1434,54,170.141592920354,2.1507702392658143
1711787051.368388,13.107.6.158,192.168.246.147,443,53532,115,6,DF,357,40.28464388847351,226,0,38809,0,1434,54,170.9647577092511,0.521107121262602
1711787051.368453,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,40.284708976745605,227,0,38901,0,1434,54,170.6184210526316,0.8545480549199086
1711787051.368469,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,40.30678391456604,188,0,23486,0,957,54,124.26455026455027,1.3011953752694494
1711787051.380506,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,40.31882095336914,189,0,23655,0,957,54,124.5,0.26331360946745563
1711787051.380561,192.168.246.147,13.107.6.158,53532,443,128,6,DF,187,40.31887602806091,190,0,23842,0,957,54,124.82722513089006,0.332474731920374
1711787051.412,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,40.32825589179993,228,0,38955,0,1434,54,170.10917030567686,2.1501698204754973
1711787051.413995,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,40.33025097846985,229,0,39009,0,1434,54,169.60434782608695,2.140821256038647
1711787051.523391,13.107.6.158,192.168.246.147,443,53532,115,6,DF,306,40.43964695930481,230,0,39315,0,1434,54,170.19480519480518,0.44380782616076736
1711787051.523478,13.107.6.158,192.168.246.147,443,53532,115,6,DF,143,40.43973398208618,231,0,39458,0,1434,54,170.07758620689654,0.1893537496985772
1711787051.523499,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,40.46181392669678,191,0,23896,0,957,54,124.45833333333333,1.3047839506172838
1711787051.523532,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,40.43978786468506,232,0,39550,0,1434,54,169.74248927038627,0.8450270572868073
1711787051.566258,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,40.50457286834717,192,0,23950,0,957,54,124.09326424870466,1.2980234120130492
1711787051.623219,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,40.56153392791748,193,0,24119,0,957,54,124.32474226804123,0.26435063746721166
1711787051.623281,192.168.246.147,13.107.6.158,53532,443,128,6,DF,189,40.56159591674805,194,0,24308,0,957,54,124.65641025641025,0.3404422737756071
1711787051.654413,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,40.57066893577576,233,0,39604,0,1434,54,169.24786324786325,2.1342196897752452
1711787051.666372,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,40.58262801170349,234,0,39658,0,1434,54,168.75744680851065,2.1251379038613085
1711787052.049433,13.107.6.158,192.168.246.147,443,53532,115,6,DF,376,40.965688943862915,235,0,40034,0,1434,54,169.635593220339,0.5488415073927154
1711787052.049518,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,40.965774059295654,236,0,40126,0,1434,54,169.30801687763713,0.8403045312786644
1711787052.049536,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,40.98785090446472,195,0,24362,0,957,54,124.29591836734694,1.3017762660619805
1711787052.064297,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,41.00261187553406,196,0,24531,0,957,54,124.5228426395939,0.2631784459195627
1711787052.064359,192.168.246.147,13.107.6.158,53532,443,128,6,DF,192,41.002673864364624,197,0,24723,0,957,54,124.86363636363636,0.3496685606060606
1711787052.099461,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,41.01571702957153,237,0,40180,0,1434,54,168.8235294117647,2.12636165577342
1711787052.400395,13.107.6.158,192.168.246.147,443,53532,115,6,DF,517,41.31665086746216,238,0,40697,0,1434,54,170.28033472803347,0.6706376504293357
1711787052.400474,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,41.31673002243042,239,0,40789,0,1434,54,169.95416666666668,0.8473278985507248
1711787052.400492,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,41.33880686759949,198,0,24777,0,957,54,124.50753768844221,1.3056951423785594
1711787052.587203,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,41.52551794052124,199,0,24946,0,957,54,124.73,0.2619526627218935
1711787052.587262,192.168.246.147,13.107.6.158,53532,443,128,6,DF,196,41.52557682991028,200,0,25142,0,957,54,125.08457711442786,0.3618133820692456
1711787052.615499,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,41.53175497055054,240,0,40843,0,1434,54,169.47302904564316,2.1383894267711696
1711787052.740818,13.107.6.158,192.168.246.147,443,53532,115,6,DF,347,41.657073974609375,241,0,41190,0,1434,54,170.20661157024793,0.5094910329387667
1711787052.74088,13.107.6.158,192.168.246.147,443,53532,115,6,DF,92,41.65713596343994,242,0,41282,0,1434,54,169.88477366255145,0.8465736267668637
1711787052.740898,192.168.246.147,13.107.6.158,53532,443,128,6,DF,54,41.67921280860901,201,0,25196,0,957,54,124.73267326732673,1.30986431976531
1711787053.031882,192.168.246.147,13.107.6.158,53532,443,128,6,DF,169,41.97019696235657,202,0,25365,0,957,54,124.95073891625616,0.2606465152884251
1711787053.031932,192.168.246.147,13.107.6.158,53532,443,128,6,DF,195,41.97024703025818,203,0,25560,0,957,54,125.29411764705883,0.3574660633484163
1711787053.06143,13.107.6.158,192.168.246.147,443,53532,115,6,DF,54,41.97768592834473,243,0,41336,0,1434,54,169.40983606557376,2.137219186399514
